Distance,Point,B,L,H,Density_Cs_min,Density_Cs_max,,Density_Sr_min,Density_Sr_max,log-normal,SA_Cs-137,SA_Sr-90,Soil_Type,Soil_Subtype,Soil_Granulometry,Plant_Formation,Plant_Type,Age,"Wood_Stock, m3/ha",Wood_ATF_Cs-137,Wood_ATF_Sr-90,Leaf_Cs-137,Leaf_Sr-90,SA_Cs_Wood,Leaf,Dose_external,Dose_internal (inhal.),3.90E-08,1.60E-07,1.00E-08,1.41,internal (inhal.),internal (inhal.),internal (inhal.),internal (inhal.) 2040 h,internal (inhal.) 2040 h,internal (inhal.) 2040 h,,,
62.6,,,,,555,1480,,"5,55",18.5,,2220,74,Дерново-подзолистые,автоморфные,супесь,"береза, сосна",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7458,30.8668,"52.74584746,30.86681149"
62.7,3,52.74584746,30.86681149,,555,1480,,"5,55",18.5,,2220,74,Дерново-подзолистые,автоморфные,супесь,"береза, сосна",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7467,30.8672,"52.7466905766666,30.86718436"
62.8,,,,,555,1480,,"5,55",18.5,,2220,74,Дерново-подзолистые,автоморфные,супесь,"береза, сосна",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7475,30.8676,"52.7475336933333,30.86755723"
62.9,,,,,555,1480,,"5,55",18.5,,2220,74,Дерново-подзолистые,автоморфные,супесь,"береза, сосна",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7484,30.8679,"52.74837681,30.8679301"
63,4,52.74837681,30.8679301,,555,1480,,"5,55",18.5,,2220,74,Дерново-подзолистые,автоморфные,супесь,"береза, сосна",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7493,30.8677,"52.749288405,30.86771505"
63.1,,,,,555,1480,,"5,55",18.5,,2220,74,Дерново-подзолистые,автоморфные,супесь,"береза, сосна",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7502,30.8675,"52.7502,30.8675"
63.2,6,52.7502,30.8675,,555,1480,,"5,55",18.5,,2220,74,Дерново-подзолистые,автоморфные,супесь,"береза, сосна",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7511,30.8673,"52.75105,30.86725"
63.3,,,,,555,1480,,"5,55",18.5,,2220,74,Дерново-подзолистые,автоморфные,супесь,"береза, сосна",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7519,30.8670,"52.7519,30.8669999999999"
63.4,7,52.7519,30.867,,555,1480,,"5,55",18.5,,2220,74,Дерново-подзолистые,автоморфные,супесь,"береза, сосна",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7527,30.8677,"52.752696,30.8676919999999"
63.5,,,,,555,1480,,"5,55",18.5,,2220,74,Дерново-подзолистые,автоморфные,супесь,"береза, сосна",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7535,30.8684,"52.753492,30.868384"
63.6,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, сосна",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7543,30.8691,"52.754288,30.8690759999999"
63.7,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, сосна",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7551,30.8698,"52.755084,30.8697679999999"
63.8,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, сосна",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7559,30.8705,"52.75588,30.8704599999999"
63.9,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, сосна",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7567,30.8712,"52.756676,30.871152"
64,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7575,30.8718,"52.757472,30.8718439999999"
64.1,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7583,30.8725,"52.758268,30.8725359999999"
64.2,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7591,30.8732,"52.759064,30.8732279999999"
64.3,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7599,30.8739,"52.7598599999999,30.87392"
64.4,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7607,30.8746,"52.760656,30.874612"
64.5,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7615,30.8753,"52.761452,30.8753039999999"
64.6,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7622,30.8760,"52.762248,30.8759959999999"
64.7,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7630,30.8767,"52.763044,30.8766879999999"
64.8,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7638,30.8774,"52.76384,30.87738"
64.9,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7646,30.8781,"52.7646359999999,30.8780719999999"
65,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7654,30.8788,"52.765432,30.8787639999999"
65.1,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7662,30.8795,"52.766228,30.8794559999999"
65.2,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7670,30.8801,"52.767024,30.880148"
65.3,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7678,30.8808,"52.76782,30.88084"
65.4,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7686,30.8815,"52.768616,30.8815319999999"
65.5,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7694,30.8822,"52.7694119999999,30.8822239999999"
65.6,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7702,30.8829,"52.770208,30.8829159999999"
65.7,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7710,30.8836,"52.771004,30.883608"
65.8,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7718,30.8843,"52.7718,30.8842999999999"
65.9,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7726,30.8850,"52.772596,30.8849919999999"
66,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7734,30.8857,"52.773392,30.8856839999999"
66.1,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7742,30.8864,"52.774188,30.886376"
66.2,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7750,30.8871,"52.7749839999999,30.887068"
66.3,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7758,30.8878,"52.77578,30.8877599999999"
66.4,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7766,30.8885,"52.776576,30.8884519999999"
66.5,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7774,30.8891,"52.777372,30.8891439999999"
66.6,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7782,30.8898,"52.778168,30.889836"
66.7,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7790,30.8905,"52.778964,30.890528"
66.8,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"береза, осина, сосна",орляковый,5,48,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7798,30.8912,"52.7797599999999,30.8912199999999"
66.9,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, береза",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7806,30.8919,"52.780556,30.8919119999999"
67,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, береза",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7814,30.8926,"52.781352,30.892604"
67.1,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, береза",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7821,30.8933,"52.782148,30.893296"
67.2,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, береза",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7829,30.8940,"52.782944,30.8939879999999"
67.3,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, береза",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7837,30.8947,"52.78374,30.8946799999999"
67.4,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, береза",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7845,30.8954,"52.7845359999999,30.895372"
67.5,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, береза",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7853,30.8961,"52.785332,30.896064"
67.6,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, береза",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7861,30.8968,"52.786128,30.896756"
67.7,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, береза",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7869,30.8974,"52.786924,30.8974479999999"
67.8,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, береза",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7877,30.8981,"52.78772,30.8981399999999"
67.9,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, береза",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7885,30.8988,"52.788516,30.898832"
68,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, береза",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7893,30.8995,"52.7893119999999,30.899524"
68.1,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, береза",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7901,30.9002,"52.790108,30.9002159999999"
68.2,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, береза",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7909,30.9009,"52.790904,30.9009079999999"
68.3,,,,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, береза",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7917,30.9016,"52.7917,30.9016"
68.4,8,52.7917,30.9016,,555,1480,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, береза",мшистый,5,0,,,,,,,0.80,8.6E-04,,,,,8.1E-04,4.2E-05,8.6E-04,1.7E+00,8.5E-02,1.7E+00,52.7925,30.9023,"52.79245,30.90225"
68.5,,,,,185,555,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, береза",мшистый,5,0,,,,,,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.7932,30.9029,"52.7932,30.9029"
68.6,,,,,185,555,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, береза",мшистый,5,0,,,,,,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.7939,30.9036,"52.7939499999999,30.90355"
68.7,,,,,185,555,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, береза",мшистый,5,0,,,,,,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.7947,30.9042,"52.7947,30.9042"
68.8,,,,,185,555,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, береза",мшистый,5,0,,,,,,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.7955,30.9049,"52.79545,30.90485"
68.9,,,,,185,555,,"5,55",18.5,,5920,74,Дерново-подзолистые,автоморфные,супесь,"сосна, береза",мшистый,5,0,,,,,,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.7962,30.9055,"52.7962,30.9055"
69,9,52.7962,30.9055,0.45,185,555,,"5,55",18.5,,5286,66,Дерново-подзолистые,автоморфные,суглинок,"сосна, береза",мшистый,5,0,,,,,,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.7970,30.9062,"52.7970399999999,30.90623"
69.1,,,,,185,555,,"5,55",18.5,,5286,66,Дерново-подзолистые,автоморфные,суглинок,"сосна, береза",мшистый,5,0,,,,,,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.7979,30.9070,"52.79788,30.90696"
69.2,,,,,185,555,,"5,55",18.5,,5286,66,Дерново-подзолистые,автоморфные,суглинок,"сосна, береза",мшистый,5,0,,,,,,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.7987,30.9077,"52.79872,30.90769"
69.3,,,,,185,555,,"5,55",18.5,,5286,66,Дерново-подзолистые,автоморфные,суглинок,"сосна, береза",мшистый,5,0,,,,,,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.7996,30.9084,"52.79956,30.90842"
69.4,,,,,185,555,,"5,55",18.5,,5286,66,Дерново-подзолистые,автоморфные,суглинок,"сосна, береза",мшистый,5,0,,,,,,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.8004,30.9092,"52.8003999999999,30.90915"
69.5,,,,,185,555,,"5,55",18.5,,1982,66,Дерново-подзолистые,автоморфные,суглинок,"сосна, береза",мшистый,5,0,,,,,,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.8012,30.9099,"52.80124,30.90988"
69.6,,,,,185,555,,"5,55",18.5,,1982,66,Дерново-подзолистые,автоморфные,суглинок,"береза, ольха",зеленомошный,5,0,,,,,,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.8021,30.9106,"52.80208,30.91061"
69.7,,,,,185,555,,"5,55",18.5,,1982,66,Дерново-подзолистые,автоморфные,суглинок,"береза, ольха",зеленомошный,5,0,,,,,,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.8029,30.9113,"52.80292,30.91134"
69.8,,,,,185,555,,"5,55",18.5,,1982,66,Дерново-подзолистые,автоморфные,суглинок,"береза, ольха",зеленомошный,5,0,,,,,,,0.34,3.5E-04,,,,,3.1E-04,4.2E-05,3.5E-04,6.2E-01,8.5E-02,7.1E-01,52.8038,30.9121,"52.80376,30.91207"
